Pincode,Place,Latitude,Longitude,District,State
177022,Utpur,31.787,76.6113,HAMIRPUR,HIMACHAL PRADESH
177021,Bagwara,28.0869,76.3858,HAMIRPUR,HIMACHAL PRADESH
177020,Nareli,27.9941,79.2491,HAMIRPUR,HIMACHAL PRADESH
177007,Chabutra,26.9777,79.4188,HAMIRPUR,HIMACHAL PRADESH
177006,Kashmir,26.9777,79.4188,HAMIRPUR,HIMACHAL PRADESH
177005,Govt Degree College Hamirpur,26.9777,79.4188,HAMIRPUR,HIMACHAL PRADESH
177001,Bari,26.6466,77.6163,HAMIRPUR,HIMACHAL PRADESH
176601,Hiran,32.5209,74.9221,UNA,HIMACHAL PRADESH
176502,Ghamroor,27.9703,79.47,KANGRA,HIMACHAL PRADESH
176501,Riri,27.9436,74.0982,KANGRA,HIMACHAL PRADESH
176403,Basantpur,30.171999999999997,76.7546,KANGRA,HIMACHAL PRADESH
176402,Bhojpur,29.6865,77.4663,KANGRA,HIMACHAL PRADESH
176401,Kathgarh,30.1129,76.62,KANGRA,HIMACHAL PRADESH
176325,Bhunad,30.3076,76.6142,CHAMBA,HIMACHAL PRADESH
176324,Runukothi,30.3076,76.6142,CHAMBA,HIMACHAL PRADESH
176323,Mindhal,32.0772,76.7105,CHAMBA,HIMACHAL PRADESH
176321,Dehra,29.9983,77.0536,CHAMBA,HIMACHAL PRADESH
176320,Bhandal,34.4024,73.9292,CHAMBA,HIMACHAL PRADESH
176319,Masroond,26.5171,75.6631,CHAMBA,HIMACHAL PRADESH
176318,Kathana,29.5528,76.3832,CHAMBA,HIMACHAL PRADESH
176317,Surangani,27.4537,76.4839,CHAMBA,HIMACHAL PRADESH
176316,Ail,24.3472,76.4303,CHAMBA,HIMACHAL PRADESH
176315,Ghared,27.8047,76.0329,CHAMBA,HIMACHAL PRADESH
176314,Rathiar,30.2096,77.7189,CHAMBA,HIMACHAL PRADESH
176313,Awan,24.9317,76.0995,CHAMBA,HIMACHAL PRADESH
176312,Salwan,29.5065,76.7178,CHAMBA,HIMACHAL PRADESH
176311,Churi,27.9743,75.1891,CHAMBA,HIMACHAL PRADESH
176310,Udaipur,27.72300000000001,75.4718,CHAMBA,HIMACHAL PRADESH
176309,Kuleth,26.2792,78.0709,CHAMBA,HIMACHAL PRADESH
176308,Ohra,30.4467,77.8939,CHAMBA,HIMACHAL PRADESH
176306,Bathri-bazar,33.1967,75.078,CHAMBA,HIMACHAL PRADESH
176305,Dalhousie Cantt,31.3588,76.4995,CHAMBA,HIMACHAL PRADESH
176304,Dalhousie Court Road,32.5522,75.9466,CHAMBA,HIMACHAL PRADESH
176303,Bailly,31.3588,76.4995,CHAMBA,HIMACHAL PRADESH
176302,Gahar,33.215,74.4601,CHAMBA,HIMACHAL PRADESH
176301,Bharari,32.4999,74.9071,CHAMBA,HIMACHAL PRADESH
176225,Kuther,32.6041,74.7797,KANGRA,HIMACHAL PRADESH
176219,Bhagsu Nath,32.25,76.3167,KANGRA,HIMACHAL PRADESH
176218,Khaniara,29.0583,77.6902,KANGRA,HIMACHAL PRADESH
176217,Manoh,23.7912,86.2567,KANGRA,HIMACHAL PRADESH
176216,Tota Rani,23.9291,76.6635,KANGRA,HIMACHAL PRADESH
176215,Sarah,32.747,74.9477,KANGRA,HIMACHAL PRADESH
176214,Bassi,28.3725,73.8803,KANGRA,HIMACHAL PRADESH
176213,Hpbose Dharamsala,29.0583,77.6902,KANGRA,HIMACHAL PRADESH
176211,Hadal Uparli,30.5562,78.6663,KANGRA,HIMACHAL PRADESH
176210,Dole,28.8182,78.0799,KANGRA,HIMACHAL PRADESH
176209,Bagli,22.6414,76.3478,KANGRA,HIMACHAL PRADESH
176208,Rait,27.9639,77.954,KANGRA,HIMACHAL PRADESH
176207,Tundi,23.9845,86.4506,CHAMBA,HIMACHAL PRADESH
176206,Shahpur (Kangra),31.445999999999998,76.6062,KANGRA,HIMACHAL PRADESH
176205,Bahi Pathiar,29.555,77.3479,KANGRA,HIMACHAL PRADESH
176204,Gangtha,32.2231,75.8264,KANGRA,HIMACHAL PRADESH
176203,Ladori,32.8496,75.6887,KANGRA,HIMACHAL PRADESH
176202,Kopra,33.8079,74.3295,KANGRA,HIMACHAL PRADESH
176201,Lodhwan,30.3184,77.362,KANGRA,HIMACHAL PRADESH
176200,Bhadwar,27.7013,82.34299999999998,KANGRA,HIMACHAL PRADESH
176128,Gawal,24.3133,80.252,KANGRA,HIMACHAL PRADESH
176125,Dharer,31.2344,77.0128,KANGRA,HIMACHAL PRADESH
176115,Kharanal,32.4763,74.9335,KANGRA,HIMACHAL PRADESH
176111,Chauri,26.8958,82.2549,HAMIRPUR,HIMACHAL PRADESH
176110,Tira,31.8336,76.5054,HAMIRPUR,HIMACHAL PRADESH
176109,Jangal Beri,27.9031,80.7975,HAMIRPUR,HIMACHAL PRADESH
176108,Bhaleth,30.9348,77.0332,HAMIRPUR,HIMACHAL PRADESH
176107,Salan,33.6972,74.0889,KANGRA,HIMACHAL PRADESH
176103,Biara,32.9937,74.5919,KANGRA,HIMACHAL PRADESH
176102,Maranda,29.191999999999997,78.8615,KANGRA,HIMACHAL PRADESH
176101,Dain,30.9348,77.0332,KANGRA,HIMACHAL PRADESH
176098,Jharundi,27.4315,78.1536,KANGRA,HIMACHAL PRADESH
176097,Barram Khurd,27.4315,78.1536,KANGRA,HIMACHAL PRADESH
176096,Maharajnagar,27.5702,80.9553,KANGRA,HIMACHAL PRADESH
176095,Jaisinghpur (Kangra),27.4315,78.1536,KANGRA,HIMACHAL PRADESH
176094,Jalag,27.4315,78.1536,KANGRA,HIMACHAL PRADESH
176093,Kona,30.8881,76.8264,KANGRA,HIMACHAL PRADESH
176092,Mundhi,32.0124,76.4491,KANGRA,HIMACHAL PRADESH
176091,Harsi,27.4315,78.1536,KANGRA,HIMACHAL PRADESH
176090,Kothwan,27.4315,78.1536,MANDI,HIMACHAL PRADESH
176089,Rananagar,28.0875,75.3658,KANGRA,HIMACHAL PRADESH
176088,Kothi,27.0727,79.2711,KANGRA,HIMACHAL PRADESH
176087,Malahu,28.2896,79.0569,KANGRA,HIMACHAL PRADESH
176086,Kallon,29.5028,77.2677,KANGRA,HIMACHAL PRADESH
176085,Raipur,29.5331,77.4187,KANGRA,HIMACHAL PRADESH
176084,Gharana,31.9965,77.244,KANGRA,HIMACHAL PRADESH
176083,Man Simble,24.3941,75.26899999999998,KANGRA,HIMACHAL PRADESH
176082,Balakrupi,27.9511,77.2466,KANGRA,HIMACHAL PRADESH
176081,Taragarh (Kangra),27.9511,77.2466,KANGRA,HIMACHAL PRADESH
176077,Gunehar,27.1348,77.8041,KANGRA,HIMACHAL PRADESH
176076,Kachhera,27.1348,77.8041,KANGRA,HIMACHAL PRADESH
176075,Duhak,27.1348,77.8041,KANGRA,HIMACHAL PRADESH
176073,Bairhgat,27.1348,77.8041,KANGRA,HIMACHAL PRADESH
176071,Drug,21.1833,81.2833,KANGRA,HIMACHAL PRADESH
176066,Ghallour,28.9793,78.4847,KANGRA,HIMACHAL PRADESH
176065,Rajhoon,28.9793,78.4847,KANGRA,HIMACHAL PRADESH
176064,Paraur,27.8112,79.4908,KANGRA,HIMACHAL PRADESH
176063,Majherna,28.9793,78.4847,KANGRA,HIMACHAL PRADESH
176062,Auc Palampur,28.9793,78.4847,KANGRA,HIMACHAL PRADESH
176061,Patti,27.9277,79.0032,KANGRA,HIMACHAL PRADESH
176060,Darang,28.9793,78.4847,KANGRA,HIMACHAL PRADESH
176059,Chachian,28.4417,75.934,KANGRA,HIMACHAL PRADESH
176058,Agahar,28.7972,75.0034,KANGRA,HIMACHAL PRADESH
176057,Sukkar,27.2007,78.8621,KANGRA,HIMACHAL PRADESH
176056,Samloti,32.0845,76.34899999999998,KANGRA,HIMACHAL PRADESH
176055,Barikalan,28.7667,76.8154,KANGRA,HIMACHAL PRADESH
176054,Palra,25.7007,80.4665,KANGRA,HIMACHAL PRADESH
176053,Fatehpur (Kangra),28.8664,78.2528,KANGRA,HIMACHAL PRADESH
176052,Narwana,29.5949,76.1182,KANGRA,HIMACHAL PRADESH
176051,Raja Ka Talab,26.8167,76.6362,KANGRA,HIMACHAL PRADESH
176049,Baragoan,30.8537,76.9161,HAMIRPUR,HIMACHAL PRADESH
176048,Jahu,30.8537,76.9161,HAMIRPUR,HIMACHAL PRADESH
176047,Malan,33.2869,75.4507,KANGRA,HIMACHAL PRADESH
176045,Tarkwari,30.8537,76.9161,HAMIRPUR,HIMACHAL PRADESH
176044,Mundkhar,30.8537,76.9161,HAMIRPUR,HIMACHAL PRADESH
176043,Saned,30.8537,76.9161,HAMIRPUR,HIMACHAL PRADESH
176042,Mair,30.8537,76.9161,HAMIRPUR,HIMACHAL PRADESH
176041,Kathiana,29.4886,77.794,HAMIRPUR,HIMACHAL PRADESH
176040,Dhangota,30.8537,76.9161,HAMIRPUR,HIMACHAL PRADESH
176039,Nain,17.9461,78.2597,HAMIRPUR,HIMACHAL PRADESH
176038,Janyankar,27.294,75.4782,KANGRA,HIMACHAL PRADESH
176037,Sarotri,24.3614,72.546,KANGRA,HIMACHAL PRADESH
176036,Gagruhi,27.294,75.4782,KANGRA,HIMACHAL PRADESH
176033,Gathutar,31.1526,76.8378,KANGRA,HIMACHAL PRADESH
176032,Sialkar,32.7538,74.9033,KANGRA,HIMACHAL PRADESH
176031,Salihar,27.294,75.4782,KANGRA,HIMACHAL PRADESH
176030,Nahlian,27.294,75.4782,KANGRA,HIMACHAL PRADESH
176029,Palera,33.8111,74.2917,KANGRA,HIMACHAL PRADESH
176028,Kherian,30.2914,75.2008,KANGRA,HIMACHAL PRADESH
176027,Barial,30.1498,75.7663,KANGRA,HIMACHAL PRADESH
176026,Dadoli,30.2914,75.2008,KANGRA,HIMACHAL PRADESH
176025,Sathana,25.9792,74.6266,KANGRA,HIMACHAL PRADESH
176023,Nana,24.9228,73.1352,KANGRA,HIMACHAL PRADESH
176022,Parol,32.346,75.4344,KANGRA,HIMACHAL PRADESH
176021,Dhasoli,30.2594,76.0613,KANGRA,HIMACHAL PRADESH
176001,Tanda,29.273000000000003,77.1457,KANGRA,HIMACHAL PRADESH
175143,Jagatsukh,32.1961,77.2045,KULLU,HIMACHAL PRADESH
175142,Udaipur,26.9143,79.6047,LAHUL AND SPITI,HIMACHAL PRADESH
175141,Garsa,31.1024,77.6729,KULLU,HIMACHAL PRADESH
175140,Gondhla,32.4739,77.13,LAHUL AND SPITI,HIMACHAL PRADESH
175139,Jahalman,32.6588,76.7833,LAHUL AND SPITI,HIMACHAL PRADESH
175138,Neoli,29.9201,76.2708,KULLU,HIMACHAL PRADESH
175136,Karjan,22.0467,73.1181,KULLU,HIMACHAL PRADESH
175134,Sainj,31.7672,77.3022,KULLU,HIMACHAL PRADESH
175133,Lote (Lahul & Spiti),32.6141,76.9047,LAHUL AND SPITI,HIMACHAL PRADESH
175132,Jispa,32.6338,77.1797,LAHUL AND SPITI,HIMACHAL PRADESH
175131,Purani Manali,29.9201,76.2708,KULLU,HIMACHAL PRADESH
175130,Raman,32.1381,77.1739,KULLU,HIMACHAL PRADESH
175129,Katrain,32.0967,77.1264,KULLU,HIMACHAL PRADESH
175128,Shirad,30.1612,77.3542,KULLU,HIMACHAL PRADESH
175126,Shamshi,30.1612,77.3542,KULLU,HIMACHAL PRADESH
175125,Neol,31.8499,77.1458,MANDI,HIMACHAL PRADESH
175124,Nandi,29.9203,77.1206,MANDI,HIMACHAL PRADESH
175123,Anah,33.1526,74.4005,MANDI,HIMACHAL PRADESH
175121,Balu,29.7243,77.3178,MANDI,HIMACHAL PRADESH
175106,Khalwan,31.7139,77.2649,MANDI,HIMACHAL PRADESH
175105,Dhara,31.8409,77.245,KULLU,HIMACHAL PRADESH
175104,Larenkelo,31.1388,77.7157,KULLU,HIMACHAL PRADESH
175103,Barua,27.1775,79.4277,KULLU,HIMACHAL PRADESH
175102,Dugilag,31.1388,77.7157,KULLU,HIMACHAL PRADESH
175101,Bari,27.9703,79.47,KULLU,HIMACHAL PRADESH
175052,Saigaloo,22.5765,79.6557,MANDI,HIMACHAL PRADESH
175051,Seoh,22.5765,79.6557,MANDI,HIMACHAL PRADESH
175050,Marhi,22.5765,79.6557,MANDI,HIMACHAL PRADESH
175049,Gahar,33.215,74.4601,MANDI,HIMACHAL PRADESH
175048,Cheuni,25.2656,74.0867,MANDI,HIMACHAL PRADESH
175047,Ruhamani,31.4973,77.2122,MANDI,HIMACHAL PRADESH
175046,Pangna,27.8777,76.9054,MANDI,HIMACHAL PRADESH
175042,Basantpur,26.4475,79.4643,MANDI,HIMACHAL PRADESH
175040,Dhawali,31.3159,76.7174,MANDI,HIMACHAL PRADESH
175039,Jahal,20.7798,86.1974,MANDI,HIMACHAL PRADESH
175038,Nihri,29.7682,78.1035,MANDI,HIMACHAL PRADESH
175037,Cholthra,29.7682,78.1035,MANDI,HIMACHAL PRADESH
175036,Dasehra,26.643,79.7757,MANDI,HIMACHAL PRADESH
175035,Kandha,29.7682,78.1035,MANDI,HIMACHAL PRADESH
175034,Kot,32.8739,74.695,MANDI,HIMACHAL PRADESH
175033,Baldwara,29.7682,78.1035,MANDI,HIMACHAL PRADESH
175032,Gangoti,31.5883,76.8907,MANDI,HIMACHAL PRADESH
175031,Jhungi,31.41800000000001,77.0887,MANDI,HIMACHAL PRADESH
175030,Nalag,31.19,77.1167,MANDI,HIMACHAL PRADESH
175029,Bassi,26.6002,74.613,MANDI,HIMACHAL PRADESH
175028,Sukibain,32.8739,74.695,MANDI,HIMACHAL PRADESH
175027,Diyargi,24.5437,78.8779,MANDI,HIMACHAL PRADESH
175026,Tihra,28.3026,75.7088,MANDI,HIMACHAL PRADESH
175025,Sari,28.1625,75.6044,MANDI,HIMACHAL PRADESH
175024,Rissa,28.6049,74.6095,MANDI,HIMACHAL PRADESH
175023,Reur,27.6511,76.3598,MANDI,HIMACHAL PRADESH
175021,Gutkar,29.8407,74.6443,MANDI,HIMACHAL PRADESH
175019,Kanaid,29.158,76.2704,MANDI,HIMACHAL PRADESH
175018,Kangoo,29.9894,75.232,MANDI,HIMACHAL PRADESH
175017,Batwara,29.158,76.2704,MANDI,HIMACHAL PRADESH
175016,Khaddar,24.1951,78.9858,MANDI,HIMACHAL PRADESH
175015,Thara,23.9735,71.8192,MANDI,HIMACHAL PRADESH
175014,Pipli,29.9788,76.8893,MANDI,HIMACHAL PRADESH
175013,Kothikohar,29.158,76.2704,MANDI,HIMACHAL PRADESH
175012,Balh,31.1022,77.2637,MANDI,HIMACHAL PRADESH
175011,Seri,31.2042,77.0825,MANDI,HIMACHAL PRADESH
175010,Churag,29.158,76.2704,MANDI,HIMACHAL PRADESH
175009,Sakra,19.5037,77.7538,MANDI,HIMACHAL PRADESH
175008,Galma,25.0062,80.8125,MANDI,HIMACHAL PRADESH
175007,Hari Behna,28.315,77.5452,MANDI,HIMACHAL PRADESH
175006,Gagal,28.315,77.5452,MANDI,HIMACHAL PRADESH
175005,Batheri,28.315,77.5452,MANDI,HIMACHAL PRADESH
175004,Upper Bhambla,28.315,77.5452,MANDI,HIMACHAL PRADESH
175003,Kotli,32.5,74.7972,MANDI,HIMACHAL PRADESH
175002,Kaloud,28.315,77.5452,MANDI,HIMACHAL PRADESH
175001,Bir,24.6849,78.7496,MANDI,HIMACHAL PRADESH
174505,Changar,31.45300000000001,76.5231,HAMIRPUR,HIMACHAL PRADESH
174503,Kuthar Beet,31.45300000000001,76.5231,UNA,HIMACHAL PRADESH
174405,Hareta,29.4259,76.8846,HAMIRPUR,HIMACHAL PRADESH
174321,Bhadwar,27.7013,82.34299999999998,UNA,HIMACHAL PRADESH
174320,Talmehra,27.4208,80.8042,UNA,HIMACHAL PRADESH
174319,Saloh Beri,26.0707,79.3059,UNA,HIMACHAL PRADESH
174317,Bhadsali,28.2132,78.7604,UNA,HIMACHAL PRADESH
174316,Hamboli,27.2913,80.1503,UNA,HIMACHAL PRADESH
174315,Charatghar,28.2132,78.7604,UNA,HIMACHAL PRADESH
174314,Ambehra Dhiraj,28.2132,78.7604,UNA,HIMACHAL PRADESH
174312,Jaure Amb,28.2132,78.7604,HAMIRPUR,HIMACHAL PRADESH
174311,Karer,31.2489,77.1136,HAMIRPUR,HIMACHAL PRADESH
174310,Naina Devi,31.305999999999997,76.5364,BILASPUR,HIMACHAL PRADESH
174309,Nara,29.9139,78.517,HAMIRPUR,HIMACHAL PRADESH
174308,Lathiani,31.8545,74.8212,UNA,HIMACHAL PRADESH
174307,Dohgi Upperli,27.9688,74.1375,UNA,HIMACHAL PRADESH
174306,Badehar,31.425,76.3329,UNA,HIMACHAL PRADESH
174305,Baliah Khurd,29.2835,76.0626,HAMIRPUR,HIMACHAL PRADESH
174304,Bani (Hamirpur(HP)),22.5937,76.5981,HAMIRPUR,HIMACHAL PRADESH
174303,Kuriala,31.4719,76.2933,UNA,HIMACHAL PRADESH
174302,Batuhi,29.2835,76.0626,UNA,HIMACHAL PRADESH
174301,Khanpur,28.5136,77.2275,UNA,HIMACHAL PRADESH
174201,Gawalthi,31.3195,76.6392,BILASPUR,HIMACHAL PRADESH
174103,Mandhala,30.6142,77.3426,SOLAN,HIMACHAL PRADESH
174102,Saur,30.25,78.5167,SOLAN,HIMACHAL PRADESH
174101,Manpura,27.5835,79.5884,SOLAN,HIMACHAL PRADESH
174036,NTPC Jamthal,28.5349,76.7037,BILASPUR,HIMACHAL PRADESH
174035,Bharoli Kalan,28.5349,76.7037,BILASPUR,HIMACHAL PRADESH
174034,Dahad,21.7597,80.6976,BILASPUR,HIMACHAL PRADESH
174033,Makri,31.1919,77.0175,BILASPUR,HIMACHAL PRADESH
174032,Sikroha,28.5349,76.7037,BILASPUR,HIMACHAL PRADESH
174031,Ser,33.1444,74.2333,BILASPUR,HIMACHAL PRADESH
174030,Gangloh,28.5349,76.7037,BILASPUR,HIMACHAL PRADESH
174029,Chhat,30.6131,76.7931,BILASPUR,HIMACHAL PRADESH
174028,Kot,32.8739,74.695,BILASPUR,HIMACHAL PRADESH
174027,Gahar,33.215,74.4601,BILASPUR,HIMACHAL PRADESH
174026,Talyana,31.9498,75.8664,BILASPUR,HIMACHAL PRADESH
174024,Auhar,30.6644,76.1504,BILASPUR,HIMACHAL PRADESH
174023,Dadhol,31.511999999999997,76.6494,BILASPUR,HIMACHAL PRADESH
174021,Takrera,28.8195,77.0196,BILASPUR,HIMACHAL PRADESH
174017,Malhot,27.9538,74.7079,BILASPUR,HIMACHAL PRADESH
174015,Behal,27.9538,74.7079,BILASPUR,HIMACHAL PRADESH
174013,Barmana,32.9373,74.5367,BILASPUR,HIMACHAL PRADESH
174012,Bauhat Kasol,27.9538,74.7079,BILASPUR,HIMACHAL PRADESH
174011,Kutehla,22.9703,74.87899999999998,BILASPUR,HIMACHAL PRADESH
174005,Raghunath Pura,25.4583,82.854,BILASPUR,HIMACHAL PRADESH
174004,Chandpur,27.1938,79.3551,BILASPUR,HIMACHAL PRADESH
174003,Tantha,27.2076,78.1002,BILASPUR,HIMACHAL PRADESH
174002,Majri,30.1518,76.686,BILASPUR,HIMACHAL PRADESH
174001,Lakhanpur,22.0666,81.3549,BILASPUR,HIMACHAL PRADESH
173235,Hanuman Barog,30.9588,76.9095,SOLAN,HIMACHAL PRADESH
173234,Waknaghat,30.9588,76.9095,SOLAN,HIMACHAL PRADESH
173233,Patta,30.9588,76.9095,SOLAN,HIMACHAL PRADESH
173230,Nauni,30.9588,76.9095,SOLAN,HIMACHAL PRADESH
173229,Bohli,29.9933,76.9097,SOLAN,HIMACHAL PRADESH
173225,Jagjit Nagar,32.039,75.8765,SOLAN,HIMACHAL PRADESH
173223,Jadol Taproli,29.6488,77.4963,SIRMAUR,HIMACHAL PRADESH
173222,Mamlig,29.6488,77.4963,SOLAN,HIMACHAL PRADESH
173221,Bhumati,26.9196,75.7878,SOLAN,HIMACHAL PRADESH
173220,Nayagram,30.8372,76.9614,SOLAN,HIMACHAL PRADESH
173218,Manlogkalan,29.818,78.5255,SOLAN,HIMACHAL PRADESH
173217,Peeran,30.9213,77.1427,SOLAN,HIMACHAL PRADESH
173215,Tundal,30.9678,77.10600000000002,SOLAN,HIMACHAL PRADESH
173214,Solan Brewery,30.9213,77.1427,SOLAN,HIMACHAL PRADESH
173213,Basal,30.9213,77.1427,SOLAN,HIMACHAL PRADESH
173212,Kotla,29.866,78.7041,SOLAN,HIMACHAL PRADESH
173211,Ghatti,30.9213,77.1427,SOLAN,HIMACHAL PRADESH
173210,Dagshai,30.8843,77.0518,SOLAN,HIMACHAL PRADESH
173209,Kanda,30.8986,77.8433,SOLAN,HIMACHAL PRADESH
173208,Arki,31.151999999999997,76.9668,SOLAN,HIMACHAL PRADESH
173207,Koti,30.4517,77.9412,SOLAN,HIMACHAL PRADESH
173206,Kakkar Hatti,29.8426,76.4472,SOLAN,HIMACHAL PRADESH
173205,Baddi,30.9578,76.7914,SOLAN,HIMACHAL PRADESH
173204,Kasauli,30.8986,76.9659,SOLAN,HIMACHAL PRADESH
173202,Sanawar,24.8376,74.0787,SOLAN,HIMACHAL PRADESH
173201,Garkhal,30.9014,76.9819,SOLAN,HIMACHAL PRADESH
173104,Bogdhar,29.4788,77.1678,SIRMAUR,HIMACHAL PRADESH
173101,Sanio Didag,29.4788,77.1678,SIRMAUR,HIMACHAL PRADESH
173032,Haripurdhar,29.7535,78.5111,SIRMAUR,HIMACHAL PRADESH
173031,Girinagar,30.3081,77.535,SIRMAUR,HIMACHAL PRADESH
173030,Kala Amb,30.4988,77.2089,SIRMAUR,HIMACHAL PRADESH
173029,Jamna,30.1291,77.2805,SIRMAUR,HIMACHAL PRADESH
173027,Jarwa,30.7502,77.5981,SIRMAUR,HIMACHAL PRADESH
173026,Kw Bhood,28.296,77.7849,SIRMAUR,HIMACHAL PRADESH
173025,Manpur Devra,27.5312,79.4928,SIRMAUR,HIMACHAL PRADESH
173024,Mangarh,30.7502,77.2491,SIRMAUR,HIMACHAL PRADESH
173023,Sainj,29.8787,78.6227,SIRMAUR,HIMACHAL PRADESH
173022,Udaina Kathwar,29.1053,76.2041,SIRMAUR,HIMACHAL PRADESH
173021,Misserwala,28.296,77.7849,SIRMAUR,HIMACHAL PRADESH
173001,Matar,22.7067,72.6611,SIRMAUR,HIMACHAL PRADESH
172201,Kharga,33.0834,74.3599,SHIMLA,HIMACHAL PRADESH
172118,Bhaba,31.6212,78.17,KINNAUR,HIMACHAL PRADESH
172117,Mud,31.6212,78.17,LAHUL AND SPITI,HIMACHAL PRADESH
172116,Rarang,31.5803,78.3962,KINNAUR,HIMACHAL PRADESH
172115,Sungra,26.6466,77.6163,KINNAUR,HIMACHAL PRADESH
172114,Lara,32.1586,78.1313,LAHUL AND SPITI,HIMACHAL PRADESH
172113,Lalung,34.5917,76.3,LAHUL AND SPITI,HIMACHAL PRADESH
172112,Liyo,31.6212,78.17,KINNAUR,HIMACHAL PRADESH
172111,Sumra,32.0511,78.4911,KINNAUR,HIMACHAL PRADESH
172110,Labrang,31.6833,78.4333,KINNAUR,HIMACHAL PRADESH
172109,Moorang,31.5274,78.4864,KINNAUR,HIMACHAL PRADESH
172108,Kalpa,24.55,76.6333,KINNAUR,HIMACHAL PRADESH
172107,Pangi,31.5871,78.2786,KINNAUR,HIMACHAL PRADESH
172106,Kamroo,17.375,76.3293,KINNAUR,HIMACHAL PRADESH
172105,Shong,31.5029,78.1466,KINNAUR,HIMACHAL PRADESH
172104,Chagaon,18.8091,79.2762,KINNAUR,HIMACHAL PRADESH
172103,Nichar,27.2064,77.6271,KINNAUR,HIMACHAL PRADESH
172102,Majauli,27.2064,77.6271,SHIMLA,HIMACHAL PRADESH
172101,Jeori,31.2489,77.0944,SHIMLA,HIMACHAL PRADESH
172034,Bonda,24.9074,79.3598,SHIMLA,HIMACHAL PRADESH
172033,Nither,32.5564,76.9749,KULLU,HIMACHAL PRADESH
172032,Gad,22.0557,73.832,KULLU,HIMACHAL PRADESH
172031,Kotgarh,31.3147,77.4806,SHIMLA,HIMACHAL PRADESH
172030,Virgarh,27.7851,76.7082,SHIMLA,HIMACHAL PRADESH
172029,Pharal,29.8348,76.5848,SHIMLA,HIMACHAL PRADESH
172028,Delath,31.3399,77.5414,SHIMLA,HIMACHAL PRADESH
172027,Shiwan,28.7875,77.2951,SHIMLA,HIMACHAL PRADESH
172026,Kamand,30.2248,77.9445,KULLU,HIMACHAL PRADESH
172025,Dalash,31.3882,77.4281,KULLU,HIMACHAL PRADESH
172024,Bhareri,23.6209,76.2308,SHIMLA,HIMACHAL PRADESH
172023,Jadoli,27.8833,78.0748,KULLU,HIMACHAL PRADESH
172022,Bahli,31.3672,77.6646,SHIMLA,HIMACHAL PRADESH
172021,Nankhari,28.7875,77.2951,SHIMLA,HIMACHAL PRADESH
172002,Sarahan,30.7185,77.1908,KULLU,HIMACHAL PRADESH
172001,Barach,23.9661,81.4304,SHIMLA,HIMACHAL PRADESH
171301,Chaba,31.2286,77.15899999999998,SHIMLA,HIMACHAL PRADESH
171226,Sari,29.8799,78.6923,SHIMLA,HIMACHAL PRADESH
171225,Khadrala,31.2612,77.6279,SHIMLA,HIMACHAL PRADESH
171224,Sungri,31.3079,77.7021,SHIMLA,HIMACHAL PRADESH
171223,Arhal,28.4982,78.4113,SHIMLA,HIMACHAL PRADESH
171222,Sandhu,28.4982,78.4113,SHIMLA,HIMACHAL PRADESH
171221,Dodra,19.5893,82.2469,SHIMLA,HIMACHAL PRADESH
171220,Bagri,26.3121,75.7812,SHIMLA,HIMACHAL PRADESH
171219,Salana,30.6601,76.2029,SHIMLA,HIMACHAL PRADESH
171218,Junga,31.0279,77.2012,SHIMLA,HIMACHAL PRADESH
171217,Majholi,23.5034,79.9229,SHIMLA,HIMACHAL PRADESH
171216,Jhalta,29.455,77.3573,SHIMLA,HIMACHAL PRADESH
171215,Mandhole,29.455,77.3573,SHIMLA,HIMACHAL PRADESH
171214,Thana,28.0589,76.0403,SHIMLA,HIMACHAL PRADESH
171213,Narkanda,31.2574,77.4587,SHIMLA,HIMACHAL PRADESH
171212,Bharana,30.9714,74.8233,SHIMLA,HIMACHAL PRADESH
171211,Chauth,26.4083,79.4527,SHIMLA,HIMACHAL PRADESH
171210,Madhana,32.6755,74.9942,SHIMLA,HIMACHAL PRADESH
171209,Tiyali,26.7337,84.5869,SHIMLA,HIMACHAL PRADESH
171208,Chilala,29.6304,76.3712,SHIMLA,HIMACHAL PRADESH
171207,Rohru,31.2021,77.7521,SHIMLA,HIMACHAL PRADESH
171206,Jharag,27.4687,79.8523,SHIMLA,HIMACHAL PRADESH
171205,Kayana,31.1291,77.3597,SHIMLA,HIMACHAL PRADESH
171204,Kiari,33.4762,78.1259,SHIMLA,HIMACHAL PRADESH
171203,Samara,24.2701,72.781,SHIMLA,HIMACHAL PRADESH
171202,Gumma,31.1251,77.4872,SHIMLA,HIMACHAL PRADESH
171201,Jais,26.2646,81.5478,SHIMLA,HIMACHAL PRADESH
171103,Jabri,31.1742,77.0525,SHIMLA,HIMACHAL PRADESH
171102,Parnoo,23.0396,80.0676,SOLAN,HIMACHAL PRADESH
171019,Pandoa,29.5096,76.888,SHIMLA,HIMACHAL PRADESH
171018,Khera,29.5028,77.2677,SHIMLA,HIMACHAL PRADESH
171013,Mehli,29.5096,76.888,SHIMLA,HIMACHAL PRADESH
171012,Kufri,31.1022,77.2637,SHIMLA,HIMACHAL PRADESH
171011,Bychari,27.9338,76.3729,SHIMLA,HIMACHAL PRADESH
171010,Tara Devi,29.5096,76.888,SHIMLA,HIMACHAL PRADESH
171009,New Shimla,31.0769,77.1856,SHIMLA,HIMACHAL PRADESH
171008,Jutogh,31.1,77.1167,SHIMLA,HIMACHAL PRADESH
